Question,Label,Navipath,precision,recall,f1
"Hello doctor, I think I might have Sporotrichosis. ","Okay, if it is Sporotrichosis, then the required medication is Itraconazole.","Based on the symptoms described, the patient may have Cysticercosis. To confirm the diagnosis, the patient should undergo a medical test to check for the presence of cysticercosis. Recommended medications for cysticercosis may include Albendazole or Praziquantel to help treat the infection.",0.7518036961555481,0.7886136174201965,0.7697688341140747
"Doctor, I am experiencing redness, swelling, and pain in my arm. I also have a fever and chills. ","It sounds like you may have Lymphangitis. I would prescribe you a combination of antibiotics such as Ceftriaxone or Cephalexin. If those are not effective, we can also try Bactrim or Clindamycin. We can also consider a combination of antibiotics like Augmentin, Cefazolin, Ceftazidime or Cefadroxil depending on how severe the infection is. For local management, you can use Povidone Iodine Topical (Betadine) to gently clean the area. Additionally, I would recommend you for birth control and prescribe valacyclovir (Valtrex) to prevent future outbreaks.","Based on the symptoms described, the patient may have thrombophlebitis, which is inflammation of a vein with blood clot formation. To confirm the diagnosis, the patient should undergo a physical examination of the affected arm and possibly a Doppler ultrasound to visualize the blood flow in the vein. Recommended medications for thrombophlebitis include anticoagulants such as heparin or warfarin to prevent further clot formation and reduce inflammation. It is also important to elevate the affected arm and apply warm compresses to help with symptoms.",0.7674865126609802,0.7634254693984985,0.7654505968093872
I have been experiencing memory problems and confusion lately. I think I might have Wernicke Korsakoff syndrome. ,"Yes, you seem to have symptoms of this syndrome. We will prescribe you Thiamine, Clonazepam, Folic Acid, Quetiapine (Seroquel), Bupropion (Wellbutrin), Venlafaxine (Effexor), Trazodone, Abciximab (Reopro), Acamprosate (Campral), Primidone, Chlordiazepoxide, and Sodium Bicarbonate to treat your condition.","Based on the symptoms described, the patient may have Wernicke-Korsakoff syndrome, which is a combination of Wernicke's encephalopathy and Korsakoff's psychosis due to thiamine (vitamin B1) deficiency. To confirm the diagnosis, the patient should undergo blood tests to check thiamine levels and brain imaging studies like MRI or CT scans to assess brain damage. Treatment for Wernicke-Korsakoff syndrome includes thiamine replacement therapy, usually given intravenously, along with a balanced diet rich in essential vitamins.",0.7342262268066406,0.7510117292404175,0.7425241470336914
"Doctor, I have been diagnosed with an intestinal disease. Can you please tell me what medications I need to take?","Of course, I will prescribe you a combination of medications. You will need to take Midazolam (Versed), Metronidazole, Zosyn, Mesalamine (Asacol), Diatrizoate, Nefazodone, Cefoxitin, Dolasetron (Anzemet), Simethicone (Degas), Ampicillin, Ritonavir (Norvir), and Parenteral Nutrition Solution.","Based on the symptoms described, the patient may have Intestinal Malabsorption. To confirm the diagnosis, the patient should undergo tests such as X-ray computed tomography (CT scan) to evaluate the condition of the intestines. Recommended medications for Intestinal Malabsorption may include Pancreatin to aid in digestion and absorption of nutrients.",0.7242393493652344,0.7295788526535034,0.726899266242981
"Doctor, I have been experiencing a persistent cough for a week now and it's getting worse. I also have a sore throat and difficulty breathing. What could be wrong with me?","You are showing signs of acute bronchitis. I will prescribe medications that will help you get better. Take Azithromycin, Clarithromycin, and Guaifenesin (Mucinex) to help with the cough and throat irritation. Ipratropium will help you breathe better. Benzonatate and Robitussin Ac will help suppress the cough. Take Robitussin Dm to help with expectoration.","Based on the symptoms described, the patient may have bronchitis, which is inflammation of the bronchial tubes. To confirm the diagnosis, the patient should undergo a physical examination, including listening to the lungs with a stethoscope and possibly a chest X-ray. Recommended medications for bronchitis include bronchodilators to help with breathing, cough suppressants to alleviate the cough, and possibly antibiotics if there is a bacterial infection. It is also advised to rest, stay hydrated, and avoid irritants.",0.7792969346046448,0.7696692943572998,0.7744532823562622
"Doctor, I have been experiencing persistent vomiting for the past few days and I have no idea what is causing it. ","It seems like you may have a case of persistent vomiting of unknown cause. I am going to prescribe you medication to help alleviate the symptoms Ondansetron (Zofran), Promethazine, Metoclopramide, Droperidol, Diphenoxylate (Lomotil), Mefenamic Acid, Potassium Bicarbonate, Ioversol, Clindamycin Topical Product, and Zidovudine.","Based on the symptoms described, the patient may have pyloric stenosis, which is a condition where the opening between the stomach and the small intestine is blocked or narrowed. To confirm the diagnosis, the patient should undergo an ultrasound or upper gastrointestinal series. Treatment for pyloric stenosis typically involves surgery to widen the pylorus. Intravenous fluid replacement may be necessary to correct dehydration caused by vomiting.",0.7402605414390564,0.7177016139030457,0.7288065552711487
"Hi doctor, I have an open wound on my foot that I accidentally got while hiking. It's quite painful and I'm worried about infection. ","I'm sorry to hear that. Based on the severity of the wound and the potential risk of infection, I would like to prescribe a combination of medications. You will need to take Cephalexin to prevent any infection from worsening. Additionally, I recommend the Tetanus Toxoid Vaccine (Adacel) to prevent tetanus, Bacitracin (Septa) to reduce the risk of infection, Povidone Iodine Topical (Betadine) to clean the area, Collagenase Topical and Cellulose to speed up the healing process, Diphtheria Toxoid Vaccine (Prohibit) to prevent diphtheria, Collagen to promote tissue regeneration, Hydrogen Peroxide Topical to disinfect the wound, Nisoldipine (Sular) to improve blood flow, and Cefadroxil to further prevent infection.","Based on the symptoms described, the patient may have an infected wound on the foot. To confirm the diagnosis, the patient should undergo a wound culture test to identify the specific bacteria causing the infection. Recommended medications for treating an infected wound include antibiotics such as cephalexin or trimethoprim-sulfamethoxazole to target the infection. Additionally, proper wound care with cleaning, dressing changes, and elevation of the foot is crucial for healing.",0.8074027299880981,0.7522231340408325,0.7788367867469788
"Hi, doctor. I have been recently diagnosed with myocarditis. What medications should I be taking?","For myocarditis, the medications that you require are Carvedilol, Nitroglycerin, Ceftriaxone, Magnesium Sulfate, Tamoxifen, Rosiglitazone (Avandia), Glimepiride, Tiotropium (Spiriva), Budesonide, Olmesartan (Benicar), Enoxaparin (Lovenox), and Isosorbide.","Based on the symptoms described, the patient has been diagnosed with myocarditis, which is inflammation of the heart muscle. To confirm the diagnosis, the patient should undergo tests such as blood tests, electrocardiogram (ECG), echocardiogram, and possibly a cardiac MRI. The recommended medications for myocarditis may include anti-inflammatory drugs like ibuprofen, corticosteroids, and in severe cases, immunosuppressants. It is crucial for the patient to rest, stay hydrated, and follow the treatment plan prescribed by their healthcare provider.",0.7430561780929565,0.7883703708648682,0.7650428414344788
"Doctor, I have been diagnosed with Preeclampsia. What medication do I need to take?","You need to take Labetalol, Methyldopa, or Nifedipine to control your blood pressure. You also need Magnesium Sulfate to prevent seizures. Depending on your condition, Enxaparin or Heparin may be prescribed to prevent blood clotting.","Based on the diagnosis of Preeclampsia, the patient should undergo a series of tests to confirm the condition, including blood pressure monitoring, urine analysis for proteinuria, blood tests to assess liver and kidney function, and possibly ultrasound to check the baby's growth and amniotic fluid levels. The recommended medications for Preeclampsia typically include antihypertensive drugs such as Methyldopa, Magnesium Sulfate for seizure prevention, and possibly corticosteroids to help the baby's lung development if preterm delivery is anticipated.",0.765282154083252,0.8231796622276306,0.7931757569313049
"Doctor, I've been experiencing chest pain and shortness of breath lately. I think it might be related to my ischemic heart disease. What should I do?","For your ischemic heart disease, I'm going to prescribe a combination of medications for you. You will need to take Carvedilol, Clopidogrel (Plavix), Nitroglycerin, Digoxin, Spironolactone, Isosorbide, Rosuvastatin (Crestor), Amiodarone, Niacin, Fenofibrate (Tricor), Allopurinol, and Torsemide to manage your condition. Make sure to follow the instructions carefully for each medication and report any side effects to me immediately.","Based on the symptoms described, the patient may have Coronary Atherosclerosis. To confirm the diagnosis, the patient should undergo an Electrocardiogram to check for abnormalities in the heart's electrical activity. Recommended medications for Coronary Atherosclerosis include antiplatelet medications such as Aspirin, cholesterol-lowering drugs like Atorvastatin, and medications to manage symptoms like Beta-blockers. It is also important to make lifestyle changes such as adopting a healthy diet, exercising regularly, and quitting smoking.",0.758385956287384,0.7853491306304932,0.7716320753097534
"Hi Doctor, I have been recently diagnosed with Neurofibromatosis. What medications do you recommend for the treatment of this disease? ","For your condition, I would recommend taking Methylphenidate, Amitriptyline, Baclofen, Carboplatin, Vincristine, Minoxidil (Rogaine), Cyproheptadine, Lactulose, Hydralazine, Gadopentetate Dimeglumine (Magnevist), and Dihydroergotamine. These medications can help alleviate some of the symptoms associated with Neurofibromatosis. However, the specific dosage and duration of the medication would depend on your medical condition and individual health needs.","Based on the patient's recent diagnosis of Neurofibromatosis, the recommended treatment typically involves managing the symptoms and complications associated with the condition. Medications may be prescribed to address specific symptoms, such as pain or high blood pressure, if present. Surgical intervention may be necessary for certain complications like tumors affecting vital structures. Regular monitoring and screenings for complications like tumors are also essential in the management of Neurofibromatosis.",0.8046172857284546,0.725470781326294,0.762997031211853
"Hi, doctor. I was recently diagnosed with neuropathy caused by drugs. What medications do I need to take to treat this condition?","You will need to take either Gabapentin, Pregabalin (Lyrica), Amitriptyline, Pyridostigmine (Mestinon), or a combination of these medications to relieve your neuropathy symptoms.","Based on the symptoms described, the patient may have neuropathy caused by drugs. To confirm the diagnosis, the patient may need nerve conduction studies or electromyography (EMG) to evaluate nerve function. The recommended medications for treating neuropathy caused by drugs may include pain medications such as gabapentin, pregabalin, or duloxetine. It is important to discuss with your healthcare provider to determine the most appropriate treatment plan.",0.7878137826919556,0.841414749622345,0.8137325048446655
"Doctor, I think I have croup. I have a barking cough and a hoarse voice. ","Yes, it seems like you have croup. The required medication for this condition is usually a steroid, such as dexamethasone or prednisolone. We may also need to use epinephrine or methylprednisolone to reduce inflammation in your airways. Additionally, a cough suppressant like triprolidine (Actifed) may help you feel more comfortable. However, these medications will be prescribed depending on the severity of your symptoms.","Based on the symptoms described, the patient may have laryngitis, which is inflammation of the vocal cords. To confirm the diagnosis, the patient should undergo a physical examination of the throat and possibly a laryngoscopy, which is an examination of the vocal cords using a scope. Recommended medications for laryngitis include anti-inflammatory drugs such as ibuprofen, as well as steroids to reduce inflammation. It is also recommended to rest the voice and avoid smoking and irritants.",0.7741109728813171,0.7851117849349976,0.779572606086731
"Hi doctor, I have been having really heavy periods and my gynecologist told me that it's idiopathic excessive menstruation. What medication do I need for this?","I would suggest starting on Medroxyprogesterone, Norethindrone (Loestrin Fe), Megestrol (Megace), or Progesterone to regulate your menstrual cycle and reduce the bleeding.","Based on the symptoms described, the patient may have Idiopathic Excessive Menstruation. To confirm the diagnosis, the patient should undergo Hematologic tests (Blood tests) to rule out any underlying bleeding disorders or hormonal imbalances. Recommended medications for idiopathic excessive menstruation may include hormonal treatments such as progesterone therapy to help regulate the menstrual cycle.",0.7779593467712402,0.8048164248466492,0.7911600470542908
"Hi doctor, I'm experiencing vision problems in my right eye. The eye seems weaker and I'm having a hard time focusing.","Based on your symptoms, it sounds like you may have amblyopia. To treat this condition, you will need to use a combination of eye drops, such as atropine, tropicamide ophthalmic, phenylephrine, cyclopentolate ophthalmic, proparacaine ophthalmic, cyclopentolate-phenylephrine ophthalmic, trifluridine ophthalmic, and dexamethasone ophthalmic. Additionally, a fluoride treatment may be prescribed, and lactic acid topical and zolmitriptan can also be used to alleviate any associated symptoms.","Based on the symptoms described, the patient may have a retinal tear or detachment in the right eye, which can lead to retinopathy and vision problems. To confirm the diagnosis, the patient should undergo a comprehensive eye examination, including a dilated eye exam and possibly optical coherence tomography (OCT) to assess the retina. Recommended medications for retinopathy may include Bimatoprost Ophthalmic solution for managing intraocular pressure and preventing further vision loss.",0.7811437845230103,0.7855864763259888,0.7833588123321533
"Hello doctor, I just received the news that I have been diagnosed with Meckel diverticulum, can you prescribe me some medication?","Yes, we will prescribe you Ketorolac (Toradol) to manage your pain.","Based on the diagnosis of Meckel diverticulum, the patient should consider undergoing tests such as a technetium-99m pertechnetate scan or a Meckel's scan to confirm the diagnosis. Treatment for Meckel diverticulum typically involves surgical removal of the diverticulum if it is causing symptoms or complications.",0.6902559995651245,0.7450598478317261,0.7166116833686829
"Hi Doctor, I think I dislocated my wrist while playing football. It's really painful, and I can't move it much.","I'm sorry to hear that. You have dislocated your wrist, which means your bones are out of place. To treat this, we'll provide you with medication. Specifically, we'll give you propofol to help you sleep through the procedure while we manipulate your wrist back into place. We'll also prescribe medrysone ophthalmic to reduce inflammation in the area.","Based on the symptoms described, the patient likely has a dislocated wrist. To confirm the diagnosis, the patient should undergo a physical examination and may need imaging tests like X-rays or MRI to assess the extent of the dislocation. Treatment for a dislocated wrist usually involves a procedure to manipulate the bones back into place, followed by immobilization with a splint or cast. Pain relief medications such as acetaminophen or ibuprofen may be prescribed to manage the pain and inflammation. In some cases, physical therapy may be recommended to regain strength and mobility in the wrist.",0.781491756439209,0.7778273224830627,0.7796552777290344
"Hi doctor, I think I have damaged my ear drum. I have been experiencing pain and some discharge from my ear.","Based on your symptoms, I recommend that you use Ofloxacin ear drops to treat any infection that may be present, and also use Antipyrine to ease the pain.","Based on the symptoms described, the patient may have a perforated eardrum, which is a tear or hole in the eardrum. To confirm the diagnosis, the patient should undergo a physical examination of the ear and possibly a tympanometry test, which measures the movement of the eardrum. Recommended medications for a perforated eardrum include ear drops to prevent infection and pain relievers such as acetaminophen. It is important to keep the ear dry and avoid inserting anything into the ear.",0.7661994695663452,0.8197949528694153,0.7920916080474854
"Doctor, I have been having trouble with maintaining an erection during sex. ","Based on your symptoms, I recommend that you take medications such as Sildenafil (Viagra), Tadalafil (Cialis), Vardenafil (Levitra), Alprostadil (Muse), and Papaverine to treat your condition. Additionally, Tamsulosin (Flomax), Dutasteride (Avodart), Alfuzosin (Uroxatral), Colestipol, Phentolamine or Testosterone may be prescribed depending on the underlying cause.","Based on the symptoms described, the patient may have erectile dysfunction. To confirm the diagnosis, the patient should undergo a physical examination, including a detailed medical history and possibly blood tests to check hormone levels and other underlying health conditions. Recommended medications for erectile dysfunction include phosphodiesterase type 5 inhibitors such as sildenafil (Viagra), tadalafil (Cialis), or vardenafil (Levitra). Other treatment options may include testosterone replacement therapy or counseling for psychological issues contributing to the problem.",0.8184703588485718,0.8722177743911743,0.8444897532463074
"Doctor, I have been noticing some blood in my urine. It's been happening for a couple of days now. ","Based on your symptoms, I recommend that you take Phenazopyridine (Azo) to relieve the pain and discomfort caused by temporary or benign blood in urine.","Based on the symptoms described, the patient may have a urinary tract infection (UTI) causing the blood in the urine. To confirm the diagnosis, the patient should undergo a urinalysis to check for the presence of bacteria and white blood cells in the urine. Recommended medications for UTI include antibiotics such as trimethoprim-sulfamethoxazole, nitrofurantoin, or ciprofloxacin.",0.777342677116394,0.8177207708358765,0.797020673751831
"Doctor, I have been diagnosed with kidney disease due to longstanding hypertension. What medications do I need to take?","You will need to take a combination of medications to manage your condition. First, you will need to take Furosemide to reduce fluid buildup in your body. You will also need to take Amlodipine, Clonidine, Carvedilol, Labetalol, Hydralazine, and Nifedipine to control your blood pressure. Additionally, you will need to take Allopurinol to prevent uric acid build-up, Sevelamer (Renvela) to control phosphorus levels, Epoetin Alfa (Procrit) to stimulate red blood cell production, Tacrolimus (Prograf) to prevent rejection of any transplanted kidney, and Mycophenolate Mofetil (Cellcept) to suppress your immune system.","Based on the patient's history of longstanding hypertension and kidney disease, the patient may have developed chronic kidney disease (CKD). To confirm the diagnosis, the patient should undergo kidney function tests, including serum creatinine, estimated glomerular filtration rate (eGFR), and urinalysis. These tests can help determine the stage of CKD and assess kidney function.

Recommended medications for managing CKD and hypertension include:
1. Angiotensin-converting enzyme (ACE) inhibitors or angiotensin II receptor blockers (ARBs) to control blood pressure and protect the kidneys.
2. Diuretics to help manage fluid retention.
3. Phosphate binders if there are high levels of phosphorus in the blood.
4. Erythropoiesis-stimulating agents (ESA) if there is anemia.
5. Statins to manage cholesterol levels and reduce cardiovascular risk.",0.749112606048584,0.7756791710853577,0.7621644735336304
"Hi Doc, I've been experiencing knee pain for a while now and it hurts even more when I climb stairs or do any kind of physical activity.","Based on your symptoms, it appears that you have chondromalacia of the patella. I would recommend taking medications such as Diclofenac, Celecoxib (Celebrex) or Meloxicam to reduce the inflammation and pain. You can also try using Triamcinolone Topical Product to ease the joint pain. Additionally, taking Glucosamine supplements may help to improve joint health in the long term. If the pain is severe, I can inject Bupivacaine, Ropivacaine, or Rocuronium to provide pain relief for a short period of time. However, Pramipexole (Mirapex) is not effective for this condition, and I would not recommend it for you.","Based on the symptoms described, the patient may have patellofemoral pain syndrome, which is a common knee problem causing pain around the kneecap. To confirm the diagnosis, the patient should undergo a physical examination of the knee and possibly imaging studies such as an X-ray or MRI. Recommended treatments for patellofemoral pain syndrome include rest, ice, physical therapy to strengthen the muscles around the knee, and nonsteroidal anti-inflammatory drugs (NSAIDs) such as ibuprofen to reduce pain and inflammation.",0.7935899496078491,0.7598354816436768,0.77634596824646
"Hi Doctor, I'm suffering from Onychomycosis. What medication do you recommend?","For Onychomycosis, you can use Ketoconazole, Terbinafine (Lamisil), Fluconazole (Diflucan), Itraconazole, Griseofulvin, Nystatin Topical Product, Terbinafine Topical, Clotrimazole Topical, Ciclopirox Topical, Econazole Topical, Oxiconazole Topical, or Miconazole Topical Product.","Based on the symptoms described, the patient is suffering from Onychomycosis, which is a fungal infection of the nails. To confirm the diagnosis, the patient should undergo a nail sample analysis or a KOH test to identify the presence of fungi. Recommended medications for Onychomycosis include topical antifungal agents such as terbinafine, itraconazole, or ciclopirox. In some cases, oral antifungal medications may be prescribed for severe infections.",0.7695409655570984,0.8340413570404053,0.8004939556121826
"Doctor, I think I have some sort of urethral disorder. I feel a burning sensation while urinating and have to go frequently.","I see. Based on your symptoms, I would prescribe you Nitrofurantoin and Phenazopyridine (Azo) for the urinary tract infection. We can also try Bethanechol to help with bladder emptying, and possibly Darifenacin (Enablex) to relieve the symptoms of an overactive bladder.","Based on the symptoms described, the patient may have a urinary tract infection (UTI), specifically pyelonephritis. To confirm the diagnosis, the patient should undergo a urinalysis to check for signs of infection. Recommended medications to treat pyelonephritis include antibiotics such as Ceftriaxone or Cefotaxime.",0.797358512878418,0.7947869300842285,0.7960706353187561
"Hi doctor, I think I might have Lyme disease.","Ok, I recommend you take Doxycycline or Ceftriaxone to treat Lyme disease.","Based on the symptoms described, the patient may have Lyme disease. To confirm the diagnosis, the patient should undergo a blood test to check for antibodies against the bacteria that cause Lyme disease. The recommended treatment for Lyme disease is a course of antibiotics such as doxycycline, amoxicillin, or cefuroxime.",0.779705822467804,0.8400514125823975,0.808754563331604
"Hi doctor, I've been feeling very tired and weak lately, and my skin has been looking pale. I'm not sure what's wrong.","It sounds like you may have iron deficiency anemia. I recommend taking some iron supplements. Some options include Ferric Oxide, Saccharated (Venofer), Iron Polysaccharide, Ferrous Sulfate, Ferumoxytol (Feraheme). We might also need to consider Epiton Alfa (Procrit).","Based on the symptoms described, the patient may have anemia, which is a condition characterized by tiredness, weakness, and pale skin. To confirm the diagnosis, the patient should undergo blood tests such as a complete blood count (CBC) to check for low levels of red blood cells and hemoglobin. Recommended medications for anemia may include iron supplements to help increase red blood cell production and improve symptoms. It is also important to include iron-rich foods in the diet, such as leafy greens, lean meats, and fortified cereals.",0.739926278591156,0.7645694017410278,0.7520459890365601
"Doctor, I have been having difficulty breathing and I feel like I'm suffocating. I was recently diagnosed with acute respiratory distress syndrome (ARDS). What medications do I need to take?","Based on your condition, you will need to take Methylprednisolone (Medrol), Levofloxacin (Levaquin), Midazolam (Versed), Propofol, Ipratropium, Zosyn, dopamine, Vancomycin, Combivent, Vecuronium, Oxygen, and Moxifloxacin (Avelox). These medications will help reduce inflammation, fight any infections, and support your breathing. Please make sure to take them as prescribed and come back for a follow-up appointment.","Based on the symptoms described, the patient likely has Acute Respiratory Distress Syndrome (ARDS). To confirm the diagnosis, the patient should undergo tests such as arterial blood gas analysis (ABGs), chest X-ray, and possibly a CT scan of the chest to assess the severity of lung involvement. 
Recommended medications for ARDS include:
1. Oxygen therapy to improve oxygen levels in the blood.
2. Mechanical ventilation to support breathing if necessary.
3. Diuretics to reduce fluid buildup in the lungs.
4. Corticosteroids to reduce inflammation in the lungs.
5. Antibiotics if there is an underlying infection contributing to ARDS.",0.7295083999633789,0.7456436157226562,0.73748779296875
"Hi Doctor, I have been diagnosed with toxic multinodular goiter. What medication will be required?","There are a few medications that could help you. Methimazole, Thyroxine (Synthroid), Propylthiouracil, Propranolol, Travoprost (Travatan), Etodolac, Trifluoperazine (Stelazine), Magnesium Oxide, Doxercalciferol (Hectorol), Fluorescein, and Benzylpenicilloyl Polylysine (Pre-Pen) are some of the medications that could be considered for the treatment of toxic multinodular goiter.","The patient has been diagnosed with toxic multinodular goiter. To confirm the diagnosis, the patient should undergo thyroid function tests, ultrasound imaging of the thyroid gland, and possibly a fine-needle aspiration biopsy. Recommended medications for toxic multinodular goiter include antithyroid medications such as methimazole or propylthiouracil to reduce the production of thyroid hormones. Radioactive iodine therapy or surgery may also be considered in some cases.",0.7953936457633972,0.7894426584243774,0.7924069762229919
"Doctor, I have an open wound on my finger that's been bothering me for a few days. It's really painful and swollen.","Based on your description, I would prescribe you Cephalexin to treat any potential infection, Lidocaine and Bupivacaine to manage your pain, Tetanus Toxoid Vaccine (Adacel) to prevent any further complications, Bacitracin (Septa) and Povidone Iodine Topical (Betadine) to help heal the wound, Cefazolin or Cefadroxil as alternative antibiotics, and Chlorhexidine Topical to sanitize the area. Additionally, I would also recommend a Diphtheria Toxoid Vaccine (Prohibit) to further prevent any potential complications.","Based on the symptoms described, the patient may have cellulitis, which is a bacterial skin infection characterized by redness, swelling, and pain. To confirm the diagnosis, the patient should undergo a physical examination of the wound and possibly a wound culture to identify the causative bacteria. Recommended medications for cellulitis include antibiotics such as cephalexin or dicloxacillin to treat the bacterial infection. It is important to keep the wound clean and dry, elevate the affected finger, and follow up with a healthcare provider for proper wound care.",0.790116548538208,0.7829676866531372,0.7865258455276489
"Doctor, I have been experiencing a lot of sweating, lightheadedness, and digestion issues. I think I have some sort of autonomic nervous system disorder. What medications can I take for this?","Based on your symptoms, I would recommend a combination of medications. You will need to take Gabapentin, Insulin Glargine (Lantus), Glyburide, Fenofibrate (Tricor), Midodrine, Fludrocortisone, Imipramine, Sitagliptin (Januvia), Metaxalone (Skelaxin), Amiodarone, and Doxazosin to manage the autonomic nervous system disorder.","Based on the symptoms described, the patient may have a Transient Ischemic Attack (TIA), which is a temporary blockage of blood flow to the brain. To confirm the diagnosis, the patient should undergo diagnostic tests such as a CT scan, MRI, or carotid ultrasound. Recommended medications for TIA include antiplatelet drugs like aspirin, anticoagulants, and blood pressure medications to reduce the risk of future strokes.",0.7686963677406311,0.778552234172821,0.7735928893089294
"Hi doctor, I have a psychosexual disorder and I'm not sure what kind of medications I need to take for it.","I can recommend a few medications that might be helpful for your condition. Some of the medications that could be prescribed are Sildenafil (Viagra), Vardenafil (Levitra), Tadalafil (Cialis), Testosterone, Atazanavir (Reyataz), Emtricitabine-Tenofovir, Atomoxetine (Strattera), Finasteride (Propecia), Teriparatide (Forteo), Clomipramine, Nevirapine, and Hydrocortisone-Pramoxine Topical.","Based on the symptoms described, the patient may have a psychosexual disorder. To confirm the diagnosis, the patient should undergo a thorough psychiatric evaluation by a mental health professional. Treatment for psychosexual disorders may involve therapy, counseling, and in some cases, medications such as selective serotonin reuptake inhibitors (SSRIs) or other psychiatric medications. It is important for the patient to work closely with a healthcare provider to develop a treatment plan tailored to their specific needs.",0.7310751080513,0.739141583442688,0.73508620262146
"Hi doctor, I am feeling very weak and tired all the time. I also noticed that I have pale skin and shortness of breath. What could be the problem?","It sounds like you may be experiencing anemia. In order to treat it, you'll need to take medications such as Epoetin Alfa (Procrit), Darbepoetin Alfa (Aranesp), Ferric Oxide, Saccharated (Venofer), Filgrastim (Neupogen), Sodium Ferric Gluconate Complex (Ferrlecit), Deferasirox (Exjade), Valganciclovir (Valcyte), Ferrous Gluconate, Lenalidomide (Revlimid), Sorafenib or Anagrelide.","Based on the symptoms described, the patient may have anemia, which is a condition characterized by pale skin, weakness, and shortness of breath. To confirm the diagnosis, the patient should undergo blood tests to check their hemoglobin levels and iron stores. Recommended medications for anemia may include iron supplements, vitamin B12 injections, or other supplements depending on the underlying cause of the anemia. It is also important to eat a diet rich in iron and vitamins to support the treatment of anemia.",0.7649140357971191,0.727653980255127,0.7458189725875854
"Doctor, I've been experiencing some pain and swelling in my elbow. The area feels very tender and sore. ","Based on your symptoms, it sounds like you may have tendinitis. I?? going to prescribe you a medication regimen that includes Triamcinolone Topical Product, Meloxicam, Bupivacaine, Cortisone, Methyl Salicylate-Menthol Topical, Sulindac, Ethanol (On Guard), Ethyl Chloride Topical, Mepivacaine (Carbocaine), and Salsalate. These medications will help reduce inflammation, provide pain relief, and encourage healing in the affected area.","Based on the symptoms described, the patient may have bursitis in the elbow, which is inflammation of the bursa sac located near the elbow joint. To confirm the diagnosis, the patient should undergo a physical examination of the elbow and possibly an imaging test such as an X-ray or ultrasound. Recommended medications for bursitis include nonsteroidal anti-inflammatory drugs (NSAIDs) like ibuprofen to reduce pain and inflammation. It is also advised to rest the elbow, apply ice packs, and avoid activities that worsen the symptoms.",0.7697420120239258,0.7688008546829224,0.769271194934845
"Hello doctor, I think I might have caught a common cold. I'm having trouble breathing, have a stuffy nose and coughing a lot. What should I do?","Hi, based on your symptoms, I suggest taking Guaifenesin (Mucinex) for thinning mucus, Pseudoephedrine (Pcm-La) for nasal congestion, Robitussin Dm for cough suppression and Phenol Topical for sore throat. These medications will help alleviate your symptoms and treat your cold.","Based on the symptoms described, the patient may have a common cold. To confirm the diagnosis, the patient should undergo a physical examination by a healthcare provider. The recommended medications to alleviate the symptoms of a common cold include over-the-counter pain relievers like acetaminophen or ibuprofen for fever and body aches, decongestants for nasal congestion, and cough syrups for cough. It is also important to stay hydrated, get plenty of rest, and practice good hygiene to prevent spreading the virus.",0.768649697303772,0.7948627471923828,0.7815365195274353
"Hi doctor, I have been feeling weaker lately and have been having difficulty with my balance. I was diagnosed with amyotrophic lateral sclerosis (ALS) a few months ago. What medications do I need to take?","You will need to take Riluzole to slow down the progression of the disease. You may also be prescribed Baclofen or Tizanidine to help manage your muscle stiffness or spasticity. Glycopyrrolate may help with excessive saliva or drooling. Celecoxib (Celebrex) can help manage pain and Vitamin E (Vita-E) can be taken for possible antioxidant benefits. However, Quinine, Ubiquinone (Q10), Fibrin Sealant Topical, Beta Carotene, Creatine or Dantrolene do not have a proven benefit in ALS and will not be prescribed unless you have another medical condition where they may be helpful.","Based on the symptoms described, the patient likely has amyotrophic lateral sclerosis (ALS). To confirm the diagnosis, the patient should undergo electromyography (EMG), nerve conduction studies, and MRI of the brain and spinal cord. While there is no cure for ALS, medications such as Riluzole and Edaravone are commonly used to slow the progression of the disease and manage symptoms. Physical therapy and occupational therapy can also help improve quality of life.",0.7902792692184448,0.7895228862762451,0.7899008989334106
"Hi Doctor, I have been diagnosed with central retinal artery or vein occlusion. ","I'm sorry to hear that. You will require multiple medications to treat this condition including Bevacizumab (Avastin), Tropicamide Ophthalmic, Travoprost (Travatan), Brimonidine Ophthalmic, Latanoprost, Benoxinate-Fluorescein Ophthalmic, Brinzolamide Ophthalmic, Acetazolamide (Diamox), Proparacaine Ophthalmic, Bimatoprost Ophthalmic, Phenylephrine (Duramax), and Prednisolone Ophthalmic.","Based on the diagnosis of central retinal artery or vein occlusion, the patient should undergo tests such as a comprehensive eye exam, optical coherence tomography (OCT), fluorescein angiography, and possibly blood tests to confirm the diagnosis. Treatment options for central retinal artery or vein occlusion may include intravitreal injections of anti-VEGF medications, corticosteroids, or surgical interventions such as laser therapy or vitrectomy.",0.7306188941001892,0.7135212421417236,0.7219688296318054
